id,nome,partido,categoria,igreja,UF,eleito,capilaridade,primeira,sexo,evangelico,num_votos,filiados,perc_agp,perc_agr,perc_com,perc_fin,perc_ind,perc_inf,perc_ser,perc_pf,perc_rp,perc_votos,posicao,decil_filiados,decil_deputados,receita_agp,receita_agr,receita_com,receita_fin,receita_ind,receita_inf,receita_pf,receita_rp,receita_ser,total_receita
584449,JOSE AIRTON FELIX CIRILO DA SILVA,PT,ESQUERDA,,CE,1,0.822,0,0,0,74099,1591575,0.75,0.00,0.12,0.00,0.00,0.00,0.61,0.51,0.00,0.91,-0.62,1.00,1.00,900000.00,0.00,1300.00,0.00,0.00,0.00,7210.15,0.00,119915.72,1028425.87
582800,RUBENS OTONI GOMIDE,PT,ESQUERDA,,GO,1,0.916,0,0,0,83063,1591575,0.90,0.00,0.00,0.00,0.34,0.00,0.00,0.41,0.00,0.96,-0.62,1.00,1.00,911418.82,0.00,0.00,0.00,4800.00,0.00,4495.00,0.00,0.00,920713.82
583818,JOSE CERQUEIRA DE SANTANA NETO,PT,ESQUERDA,,BA,1,0.749,0,0,0,129196,1591575,0.71,0.00,0.67,0.53,0.92,0.00,0.82,0.72,0.00,0.99,-0.62,1.00,1.00,492769.00,0.00,17200.00,20000.00,200000.00,0.00,28500.00,0.00,224013.27,982482.27
585407,JOSE CARLOS BECKER DE OLIVEIRA E SILVA,PT,ESQUERDA,,PR,1,0.604,0,0,0,77306,1591575,0.73,0.43,0.00,0.00,0.72,0.07,0.47,0.62,0.09,0.96,-0.62,1.00,1.00,893787.19,25000.00,0.00,0.00,40000.00,500.00,16400.00,247.08,16500.00,992434.27
584420,JOSE NOBRE GUIMARAES,PT,ESQUERDA,,CE,1,0.910,0,0,0,173039,1591575,0.78,0.00,0.56,0.00,0.00,0.00,0.53,0.45,0.00,0.99,-0.62,1.00,1.00,1130437.80,0.00,11500.00,0.00,0.00,0.00,5325.00,0.00,36000.00,1183262.80
579497,BENEDITA SOUZA DA SILVA,PT,ESQUERDA,Presbiteriana,RJ,1,0.858,0,1,1,44804,1591575,0.96,0.00,0.00,0.00,0.00,0.00,0.35,0.51,0.81,0.97,-0.62,1.00,1.00,1020638.68,0.00,0.00,0.00,0.00,0.00,5094.86,18500.00,5000.00,1049233.54
583819,WALDENOR ALVES PEREIRA FILHO,PT,ESQUERDA,,BA,1,0.459,0,0,0,121278,1591575,0.77,0.00,0.05,0.00,0.00,0.00,0.59,0.31,0.00,0.98,-0.62,1.00,1.00,920884.18,0.00,1000.00,0.00,0.00,0.00,2000.00,0.00,24792.00,948676.18
584421,LUIZIANNE DE OLIVEIRA LINS,PT,ESQUERDA,,CE,1,0.900,0,1,0,173777,1591575,0.76,0.00,0.00,0.00,0.00,0.00,0.00,0.68,0.00,1.00,-0.62,1.00,1.00,1001390.00,0.00,0.00,0.00,0.00,0.00,19330.00,0.00,0.00,1020720.00
583820,JORGE JOSÉ SANTOS PEREIRA SOLLA,PT,ESQUERDA,,BA,1,0.870,0,0,0,135657,1591575,0.75,0.01,0.46,0.36,0.01,0.01,0.70,0.83,0.85,1.00,-0.62,1.00,1.00,849230.21,200.00,7900.00,3000.00,100.00,200.00,105796.00,185000.00,41990.54,1193416.75
584197,JOSE RICARDO WENDLING,PT,ESQUERDA,,AM,1,0.897,0,0,0,197270,1591575,0.85,0.00,0.30,0.00,0.00,0.00,0.34,0.77,0.89,1.00,-0.62,1.00,1.00,409193.32,0.00,1500.00,0.00,0.00,0.00,32480.86,22008.13,10517.50,475699.81
585236,ANTONIO RIBEIRO,PT,ESQUERDA,,PB,1,0.954,0,0,0,91408,1591575,0.83,0.00,0.80,0.00,0.00,0.00,0.47,0.81,0.00,0.97,-0.62,1.00,1.00,400160.00,0.00,94048.95,0.00,0.00,0.00,34805.00,0.00,5800.00,534813.95
583821,JOSIAS GOMES DA SILVA,PT,ESQUERDA,,BA,1,0.754,0,0,0,115571,1591575,0.79,0.00,0.00,0.00,0.00,0.00,0.28,0.00,0.00,0.98,-0.62,1.00,1.00,940460.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3900.00,944360.00
579374,MARIA DO ROSÁRIO NUNES,PT,ESQUERDA,,RS,1,0.864,0,1,0,97303,1591575,0.91,0.00,0.00,0.10,0.00,0.46,0.60,0.67,0.72,0.96,-0.62,1.00,1.00,967697.33,0.00,0.00,700.00,0.00,10040.00,23790.09,8478.23,13450.00,1024155.65
582449,LUIZ PAULO TEIXEIRA FERREIRA,PT,ESQUERDA,,SP,1,0.708,0,0,0,78512,1591575,0.87,0.13,0.60,0.71,0.00,0.76,0.83,0.89,0.35,0.97,-0.62,1.00,1.00,902796.23,1800.00,30000.00,75500.00,0.00,242500.00,73308.00,794.30,454999.99,1781698.52
583822,VALMIR CARLOS DA ASSUNÇÃO,PT,ESQUERDA,,BA,1,0.816,0,0,0,118313,1591575,0.77,0.00,0.05,0.00,0.00,0.26,0.40,0.77,0.00,0.98,-0.62,1.00,1.00,923557.50,0.00,1000.00,0.00,0.00,3000.00,53605.00,0.00,7000.00,988162.50
579376,DIONILSO MATEUS MARCON,PT,ESQUERDA,,RS,1,0.882,0,0,0,122838,1591575,0.89,0.00,0.28,0.00,0.29,0.00,0.34,0.73,0.89,1.00,-0.62,1.00,1.00,900000.00,0.00,3000.00,0.00,5000.00,0.00,42400.00,33333.85,4000.00,987733.85
582451,VICENTE PAULO DA SILVA,PT,ESQUERDA,,SP,1,0.674,0,0,0,70645,1591575,0.87,0.00,0.00,0.00,0.00,0.00,0.57,0.55,0.00,0.96,-0.62,1.00,1.00,911002.08,0.00,0.00,0.00,0.00,0.00,6710.00,0.00,23115.59,940827.67
583083,ERIKA JUCA KOKAY,PT,ESQUERDA,,DF,1,1.000,0,1,0,89986,1591575,0.82,0.00,0.67,0.72,0.00,0.00,0.51,0.82,0.39,1.00,-0.62,1.00,1.00,1009000.00,0.00,20000.00,7000.00,0.00,0.00,45802.13,2000.00,10500.00,1094302.13
583823,AFONSO BANDEIRA FLORENCE,PT,ESQUERDA,,BA,1,0.830,0,0,0,130548,1591575,0.78,0.00,0.43,0.00,0.10,0.10,0.73,0.81,0.00,0.99,-0.62,1.00,1.00,928943.55,0.00,7150.00,0.00,300.00,1000.00,84400.00,0.00,55350.00,1077143.55
583326,PAULO JOSÉ CARLOS GUEDES,PT,ESQUERDA,,MG,1,0.479,0,0,0,176841,1591575,0.85,0.00,0.70,0.57,0.32,0.65,0.75,0.81,0.00,1.00,-0.62,1.00,1.00,436275.10,0.00,53500.00,41700.00,4000.00,100000.00,106820.00,0.00,124159.55,866454.65
579384,ELVINO JOSÉ BOHN GASS,PT,ESQUERDA,,RS,1,0.835,0,0,0,102964,1591575,0.90,0.00,0.28,0.01,0.00,0.00,0.86,0.78,0.00,0.98,-0.62,1.00,1.00,905000.00,0.00,3000.00,500.00,0.00,0.00,123085.00,0.00,101095.10,1132680.10
582464,CARLOS ALBERTO ROLIM ZARATTINI,PT,ESQUERDA,,SP,1,0.630,0,0,0,137909,1591575,0.87,0.59,0.39,0.14,0.00,0.63,0.78,0.93,0.00,0.99,-0.62,1.00,1.00,902796.23,100000.00,8450.00,2000.00,0.00,85000.00,161363.70,0.00,122500.00,1382109.93
583393,JOSE LEONARDO COSTA MONTEIRO,PT,ESQUERDA,,MG,1,0.342,0,0,0,68686,1591575,0.89,0.00,0.33,0.00,0.00,0.00,0.20,0.78,0.00,0.96,-0.62,1.00,1.00,787781.97,0.00,4800.00,0.00,0.00,0.00,65066.89,0.00,2600.00,860248.86
579369,HENRIQUE FONTANA JÚNIOR,PT,ESQUERDA,,RS,1,0.833,0,0,0,108585,1591575,0.90,0.60,0.00,0.00,0.47,0.01,0.52,0.73,0.00,0.98,-0.62,1.00,1.00,932500.00,20000.00,0.00,0.00,10500.00,500.00,42091.00,0.00,8753.00,1014344.00
582437,ALENCAR SANTANA BRAGA,PT,ESQUERDA,,SP,1,0.486,0,0,0,67892,1591575,0.85,0.03,0.60,0.00,0.28,0.06,0.47,0.91,0.61,0.96,-0.62,1.00,1.00,522972.34,1000.00,29064.00,0.00,3500.00,1000.00,110750.00,3547.04,12100.00,683933.38
586396,ROSA NEIDE SANDES DE ALMEIDA,PT,ESQUERDA,,MT,1,0.933,0,1,0,51015,1591575,0.84,0.00,0.00,0.00,0.06,0.00,0.00,0.62,0.55,0.94,-0.62,1.00,1.00,827716.97,0.00,0.00,0.00,1000.00,0.00,17000.00,4000.00,0.00,849716.97
583384,PATRUS ANANIAS DE SOUZA,PT,ESQUERDA,,MG,1,0.774,0,0,0,112724,1591575,0.89,0.00,0.39,0.00,0.00,0.08,0.52,0.79,0.91,0.99,-0.62,1.00,1.00,910543.50,0.00,7000.00,0.00,0.00,1500.00,74338.13,89500.00,19100.00,1101981.63
579322,PAULO ROBERTO SEVERO PIMENTA,PT,ESQUERDA,,RS,1,0.881,0,0,0,133086,1591575,0.89,0.00,0.31,0.00,0.06,0.12,0.72,0.77,0.00,1.00,-0.62,1.00,1.00,900000.00,0.00,3258.66,0.00,1300.00,1500.00,75695.13,0.00,26728.00,1008481.79
578757,NATALIA BASTOS BONAVIDES,PT,ESQUERDA,,RN,1,0.948,0,1,0,112998,1591575,0.69,0.00,0.53,0.00,0.00,0.00,0.60,0.95,0.00,1.00,-0.62,1.00,1.00,406296.20,0.00,4284.00,0.00,0.00,0.00,141502.90,0.00,19439.00,571522.10
582410,ALEXANDRE ROCHA SANTOS PADILHA,PT,ESQUERDA,,SP,1,0.753,0,0,0,87576,1591575,0.87,0.00,0.00,0.00,0.42,0.42,0.72,0.84,0.00,0.97,-0.62,1.00,1.00,902796.23,0.00,0.00,0.00,7000.00,12300.00,37935.00,0.00,76300.00,1036331.23
583392,JOÃO CARLOS SIQUEIRA,PT,ESQUERDA,,MG,1,0.749,0,0,0,131228,1591575,0.90,0.00,0.01,0.00,0.04,0.00,0.46,0.73,0.86,0.99,-0.62,1.00,1.00,939194.50,0.00,100.00,0.00,1000.00,0.00,39687.47,37000.00,10000.00,1026981.97
582411,NILTO IGNACIO TATTO,PT,ESQUERDA,,SP,1,0.616,0,0,0,124281,1591575,0.87,0.14,0.68,0.00,0.00,0.00,0.81,0.35,0.00,0.99,-0.62,1.00,1.00,908041.43,2000.00,66290.00,0.00,0.00,0.00,2404.00,0.00,326120.69,1304856.12
583394,MARIA MARGARIDA MARTINS SALOMÃO,PT,ESQUERDA,,MG,1,0.493,0,1,0,89378,1591575,0.90,0.00,0.00,0.00,0.00,0.00,0.59,0.45,0.00,0.97,-0.62,1.00,1.00,1000000.00,0.00,0.00,0.00,0.00,0.00,6463.00,0.00,31500.00,1037963.00
582036,ARLINDO CHIGNALIA JUNIOR,PT,ESQUERDA,,SP,1,0.741,0,0,0,87449,1591575,0.89,0.59,0.00,0.00,0.63,0.34,0.83,0.66,0.00,0.97,-0.62,1.00,1.00,1104055.08,100000.00,0.00,0.00,30000.00,8000.00,12000.00,0.00,489564.00,1743619.08
584864,JOSÉ CARLOS VERAS DOS SANTOS,PT,ESQUERDA,,PE,1,0.891,0,0,0,72005,1591575,0.61,0.00,0.00,0.00,0.00,0.00,0.48,0.59,0.00,0.94,-0.62,1.00,1.00,435000.00,0.00,0.00,0.00,0.00,0.00,12735.14,0.00,11000.00,458735.14
583409,ROGERIO CORREIA DE MOURA BAPTISTA,PT,ESQUERDA,,MG,1,0.839,0,0,0,131312,1591575,0.86,0.00,0.00,0.00,0.00,0.00,0.40,0.82,0.81,1.00,-0.62,1.00,1.00,474179.97,0.00,0.00,0.00,0.00,0.00,170314.39,18000.00,7800.00,670294.36
581711,RUI GOETHE DA COSTA FALCÃO,PT,ESQUERDA,,SP,1,0.767,0,0,0,158389,1591575,0.87,0.00,0.00,0.53,0.00,0.00,0.74,0.85,0.00,1.00,-0.62,1.00,1.00,902891.93,0.00,0.00,24500.00,0.00,0.00,41000.00,0.00,98100.00,1066491.93
584868,MARILIA VALENÇA ROCHA ARRAES DE ALENCAR,PT,ESQUERDA,,PE,1,0.941,0,1,0,193108,1591575,0.69,0.00,0.00,0.00,0.00,0.26,0.04,0.51,0.93,1.00,-0.62,1.00,1.00,1000000.00,0.00,0.00,0.00,0.00,5098.26,7999.69,270000.00,500.00,1283597.95
583569,JOSE CARLOS NUNES JUNIOR,PT,ESQUERDA,,MA,1,0.881,0,0,0,76893,1591575,0.66,0.00,0.00,0.00,0.00,0.00,0.00,0.58,0.72,0.93,-0.62,1.00,1.00,885120.00,0.00,0.00,0.00,0.00,0.00,14000.00,20000.00,0.00,919120.00
582616,HELDER IGNACIO SALOMÃO,PT,ESQUERDA,,ES,1,0.890,0,0,0,73384,1591575,0.86,0.00,0.00,0.00,0.00,0.00,0.00,0.51,0.55,0.99,-0.62,1.00,1.00,907317.38,0.00,0.00,0.00,0.00,0.00,9480.00,2252.39,0.00,919049.77
581879,PEDRO FRANCISCO UCZAI,PT,ESQUERDA,,SC,1,0.889,0,0,0,115232,1591575,0.87,0.00,0.29,0.00,0.00,0.00,0.86,0.98,0.00,1.00,-0.62,1.00,1.00,910940.00,0.00,3000.00,0.00,0.00,0.00,80353.08,0.00,207233.00,1201526.08
583395,REGINALDO LAZARO DE OLIVEIRA LOPES,PT,ESQUERDA,,MG,1,0.787,0,0,0,194332,1591575,0.90,0.00,0.00,0.00,0.55,0.62,0.55,0.63,0.00,1.00,-0.62,1.00,1.00,931607.50,0.00,0.00,0.00,20000.00,60000.00,21323.12,0.00,23500.00,1056430.62
581982,JOAO SOMARIVA DANIEL,PT,ESQUERDA,,SE,1,0.976,0,0,0,59933,1591575,0.94,0.00,0.00,0.00,0.34,0.59,0.64,0.92,0.65,0.97,-0.62,1.00,1.00,906878.84,0.00,0.00,0.00,2000.00,6000.00,140600.00,5880.00,14000.00,1075358.84
585590,FRANCISCO DE ASSIS CARVALHO GONÇALVES,PT,ESQUERDA,,PI,1,0.909,0,0,0,129623,1591575,0.88,0.50,0.27,0.00,0.00,0.42,0.48,0.89,0.00,0.99,-0.62,1.00,1.00,905000.00,5000.00,2200.00,0.00,0.00,5920.00,40750.00,0.00,10850.00,969720.00
583398,ODAIR JOSÉ DA CUNHA,PT,ESQUERDA,,MG,1,0.415,0,0,0,87891,1591575,0.90,0.80,0.64,0.00,0.00,0.67,0.70,0.76,0.94,0.97,-0.62,1.00,1.00,934570.00,200000.00,41000.00,0.00,0.00,105000.00,59000.00,200000.00,86020.00,1625590.00
585591,REJANE RIBEIRO SOUSA DIAS,PT,ESQUERDA,Batista,PI,1,0.932,0,1,1,138800,1591575,0.90,0.00,0.19,0.01,0.00,0.09,0.54,0.94,0.00,1.00,-0.62,1.00,1.00,1005000.00,0.00,2000.00,500.00,0.00,1000.00,127676.50,0.00,13794.60,1149971.10
583953,PAULO FERNANDO DOS SANTOS,PT,ESQUERDA,,AL,1,0.900,0,0,0,60900,1591575,0.83,0.00,0.08,0.00,0.00,0.00,0.39,0.79,0.00,0.89,-0.62,1.00,1.00,1000000.00,0.00,2000.00,0.00,0.00,0.00,24000.00,0.00,6000.00,1032000.00
585113,AIRTON LUIZ FALEIRO,PT,ESQUERDA,,PA,1,0.814,0,0,0,106965,1591575,0.77,0.00,0.23,0.00,0.50,0.00,0.58,0.72,0.66,0.91,-0.62,1.00,1.00,435000.00,0.00,4100.00,0.00,7000.00,0.00,125750.00,9000.00,23900.00,604750.00
584478,PEDRO AUGUSTO GEROMEL BEZERRA DE MENEZES,PTB,CENTRO,,CE,1,0.733,1,0,0,119030,1191490,0.60,0.00,0.79,0.80,0.15,0.00,0.66,0.52,0.00,0.97,0.23,0.90,0.60,215000.00,0.00,69400.00,46464.58,1500.00,0.00,7400.00,0.00,393952.97,733717.55
579365,MAURÍCIO ALEXANDRE DZIEDRICKI,PTB,CENTRO,IEQ,RS,1,0.813,0,0,1,83617,1191490,0.88,0.00,0.58,0.46,0.00,0.55,0.74,0.78,0.00,0.95,0.23,0.90,0.60,781810.00,0.00,19140.00,4000.00,0.00,21000.00,116019.06,0.00,29400.00,971369.06
585234,JOSÉ WILSON SANTIAGO,PTB,CENTRO,,PB,1,0.849,0,0,0,86208,1191490,0.98,0.00,0.00,0.00,0.00,0.89,0.90,0.87,0.00,0.96,0.23,0.90,0.60,1267365.19,0.00,0.00,0.00,0.00,200000.00,153000.00,0.00,253000.00,1873365.19
579372,MARCELO PIRES MORAES,PTB,CENTRO,,RS,1,0.515,0,0,0,69904,1191490,0.92,0.05,0.11,0.05,0.00,0.00,0.24,0.77,0.00,0.94,0.23,0.90,0.60,1195000.00,600.00,1200.00,600.00,0.00,0.00,76600.00,0.00,2400.00,1276400.00
586395,EMANUEL PINHEIRO DA SILVA PRIMO,PTB,CENTRO,,MT,1,0.853,1,0,0,76781,1191490,0.91,0.00,0.38,0.13,0.46,0.62,0.89,0.69,0.00,0.99,0.23,0.90,0.60,1516020.00,0.00,14000.00,2500.00,20000.00,28500.00,20900.00,0.00,94000.00,1695920.00
583547,PEDRO LUCAS ANDRADE FERNANDES RIBEIRO,PTB,CENTRO,,MA,1,0.800,0,0,0,111538,1191490,0.70,0.00,0.52,0.01,0.00,0.00,0.63,0.65,0.47,0.98,0.23,0.90,0.60,1200600.00,0.00,6603.70,3900.00,0.00,0.00,19399.70,3900.00,26300.00,1260703.40
583952,NIVALDO FERREIRA DE ALBUQUERQUE NETO,PTB,CENTRO,,AL,1,0.871,0,0,0,84956,1191490,0.87,0.00,0.00,0.00,0.00,0.00,0.00,0.88,0.00,0.94,0.23,0.90,0.60,1250422.50,0.00,0.00,0.00,0.00,0.00,32200.00,0.00,0.00,1282622.50
585108,PAULO EDUARDO MAESTRI BENGTSON,PTB,CENTRO,IEQ,PA,1,0.861,0,0,1,96722,1191490,0.92,0.00,0.00,0.00,0.00,0.00,0.00,0.60,0.90,0.90,0.23,0.90,0.60,1157930.00,0.00,0.00,0.00,0.00,0.00,33050.00,30000.00,0.00,1220980.00
585109,JOSE EDUARDO PEREIRA DA COSTA,PTB,CENTRO,,PA,1,0.572,0,0,0,75346,1191490,0.69,0.00,0.28,0.00,0.00,0.00,0.33,0.41,0.00,0.87,0.23,0.90,0.60,237538.05,0.00,4520.00,0.00,0.00,0.00,6700.00,0.00,5000.00,253758.05
585310,LUISA DOS SANTOS SILVEIRA,PTB,CENTRO,,PR,1,0.790,1,1,0,90249,1191490,0.82,0.00,0.37,0.28,0.00,0.32,0.55,0.53,0.00,0.96,0.23,0.90,0.60,2208553.67,0.00,4550.00,5000.00,0.00,5000.00,10200.00,0.00,27500.00,2260803.67
578438,LUIZ BENES LEOCADIO DE ARAUJO,PTC,DIREITA,,RN,1,0.920,0,0,0,125841,199202,0.80,0.01,0.11,0.01,0.00,0.10,0.92,0.90,0.00,1.00,0.35,0.50,0.20,820356.00,4000.00,2000.00,1000.00,0.00,1000.00,59500.00,0.00,222149.70,1110005.70
585756,MARINA SANTOS BATISTA DIAS,PTC,DIREITA,Presbiteriana,PI,1,0.851,1,1,1,70828,199202,0.83,0.00,0.00,0.00,0.00,0.00,0.62,0.74,0.00,0.93,0.35,0.50,0.20,563452.66,0.00,0.00,0.00,0.00,0.00,18189.60,0.00,21403.90,603046.16
580460,LEANDRE DAL PONTE,PV,CENTRO,,PR,1,0.661,0,1,0,123958,376535,0.76,0.00,0.45,0.00,0.50,0.00,0.58,0.79,0.00,0.99,-0.03,0.70,0.20,1100538.75,0.00,7869.56,0.00,11299.93,0.00,64092.90,0.00,32167.01,1215968.15
583058,ISRAEL MATOS BATISTA,PV,CENTRO,,DF,1,1.000,0,0,0,67598,376535,0.74,0.00,0.00,0.00,0.00,0.00,0.72,0.88,0.89,0.98,-0.03,0.70,0.20,452734.00,0.00,0.00,0.00,0.00,0.00,128116.10,61445.20,55000.00,697295.30
582954,CELIO STUDART BARBOSA,PV,CENTRO,,CE,1,0.933,0,0,0,208854,376535,0.69,0.00,0.00,0.00,0.00,0.00,0.58,0.66,0.00,1.00,-0.03,0.70,0.20,669088.01,0.00,0.00,0.00,0.00,0.00,18500.00,0.00,50500.00,738088.01
580900,ENRICO VAN BLARCUM DE GRAAFF MISASI,PV,CENTRO,,SP,1,0.785,1,0,0,108038,376535,0.71,0.36,0.55,0.34,0.00,0.31,0.80,0.88,0.66,0.98,-0.03,0.70,0.20,100000.00,13000.00,20000.00,6462.00,0.00,7000.00,63569.00,5000.00,168391.02,383422.02
578496,JOENIA BATISTA DE CARVALHO,REDE,ESQUERDA,,RR,1,0.675,1,1,0,8491,23841,0.77,1.00,0.00,0.00,0.00,0.00,0.66,0.91,0.00,0.93,-0.51,0.10,0.10,150000.00,3000.00,0.00,0.00,0.00,0.00,71025.13,0.00,15000.00,239025.13
583811,JOÃO BOSCO GOMES SARAIVA,SOLIDARIEDADE,CENTRO,,AM,1,0.767,0,0,0,55477,213041,0.80,0.00,0.69,0.01,0.01,0.16,0.57,0.87,0.00,0.92,0.19,0.50,0.70,295714.67,0.00,23550.00,1000.00,2000.00,2500.00,230199.99,0.00,83450.00,638414.66
581046,PAULO PEREIRA DA SILVA,SOLIDARIEDADE,CENTRO,,SP,1,0.745,0,0,0,75613,213041,0.88,0.50,0.00,0.00,0.00,0.00,0.00,0.43,0.00,0.96,0.19,0.50,0.70,961890.27,42000.00,0.00,0.00,0.00,0.00,3700.00,0.00,0.00,1007590.27
579184,JOSE OTACI BARROSO DO NASCIMENTO,SOLIDARIEDADE,CENTRO,,RR,1,0.975,1,0,0,11879,213041,0.78,0.00,0.26,0.34,0.34,0.40,0.69,0.87,0.00,0.96,0.19,0.50,0.70,160119.32,0.00,2500.00,2000.00,1500.00,2000.00,45000.00,0.00,16500.00,229619.32
583964,VANDA DENIR MILANI NOGUEIRA,SOLIDARIEDADE,CENTRO,Outras,AC,1,0.889,0,1,1,22219,213041,0.89,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.97,0.19,0.50,0.70,1450000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1450000.00
586774,JOSÉ SILVA SOARES,SOLIDARIEDADE,CENTRO,,MG,1,0.747,0,0,0,109335,213041,0.92,0.58,0.80,0.00,0.67,0.07,0.73,0.81,0.93,0.99,0.19,0.50,0.70,1122673.20,86000.00,135877.64,0.00,41064.00,1300.00,109695.00,173300.00,104750.00,1774659.84
586533,LEONARDO RIBEIRO ALBUQUERQUE,SOLIDARIEDADE,CENTRO,,MT,1,0.835,0,0,0,52335,213041,0.85,0.24,0.62,0.00,0.75,0.00,0.00,0.18,0.00,0.95,0.19,0.50,0.70,918423.91,3000.00,104000.00,0.00,95317.39,0.00,1050.00,0.00,0.00,1121791.30
583659,LUCAS DE CASTRO SANTOS,SOLIDARIEDADE,CENTRO,,GO,1,0.904,0,0,0,78431,213041,0.87,0.55,0.74,0.83,0.24,0.38,0.83,0.90,0.00,0.95,0.19,0.50,0.70,650000.00,32000.00,72990.73,664500.00,3000.00,10000.00,129300.00,0.00,219000.00,1780790.73
581598,LUIZ AUGUSTO CARVALHO RIBEIRO FILHO,SOLIDARIEDADE,CENTRO,,SE,1,0.959,0,0,0,64132,213041,0.93,0.00,0.00,0.01,0.00,0.00,0.80,0.42,0.00,0.98,0.19,0.50,0.70,800000.00,0.00,0.00,1300.00,0.00,0.00,3600.00,0.00,45000.00,849900.00
585823,TIAGO BRAGA PEREIRA,SOLIDARIEDADE,CENTRO,,TO,1,0.903,0,0,0,71842,213041,0.78,0.00,0.91,0.00,0.00,0.60,0.57,0.78,0.00,1.00,0.19,0.50,0.70,716848.00,0.00,1167014.90,0.00,0.00,16258.14,34600.00,0.00,13000.00,1947721.04
581166,ELI DIAS BORGES,SOLIDARIEDADE,CENTRO,AD,TO,1,0.915,0,0,1,48812,213041,0.84,0.00,0.00,0.00,0.00,0.00,0.00,0.37,0.00,0.97,0.19,0.50,0.70,1112272.05,0.00,0.00,0.00,0.00,0.00,3000.00,0.00,0.00,1115272.05
585561,AUGUSTO RODRIGUES COUTINHO DE MELO,SOLIDARIEDADE,CENTRO,,PE,1,0.789,0,0,0,77817,213041,0.67,0.00,0.09,0.09,0.00,0.83,0.83,0.65,0.00,0.95,0.19,0.50,0.70,906827.30,0.00,1082.88,2608.20,0.00,70000.00,22391.14,0.00,108179.25,1111088.77
582939,GENECIAS MATEUS NORONHA,SOLIDARIEDADE,CENTRO,,CE,1,0.748,0,0,0,113515,213041,0.70,0.00,0.00,0.00,0.00,0.00,0.00,0.60,0.00,0.96,0.19,0.50,0.70,702500.00,0.00,0.00,0.00,0.00,0.00,12750.00,0.00,0.00,715250.00
578732,AUREO LIDIO MOREIRA RIBEIRO,SOLIDARIEDADE,CENTRO,Metodista,RJ,1,0.850,0,0,1,68414,213041,0.98,0.00,0.90,0.00,0.24,0.00,0.77,0.78,0.00,0.99,0.19,0.50,0.70,1498392.49,0.00,291789.99,0.00,3000.00,0.00,30350.00,0.00,109400.00,1932932.48
